date,username,operator,binding_energy,rbs,repressors,IPTG,replica,mean_YFP_A,mean_YFP_bgcorr_A,fold_change_A
20160725,mrazomej,O2,-13.9,delta,0,0,02,17043.457188794793,13766.469010868352,1.0
20160725,mrazomej,O2,-13.9,RBS1L,870,0,00,3469.385891613217,12.255324865878265,0.0007894203632349682
20160725,mrazomej,O2,-13.9,RBS1L,870,0,01,3438.2494415598976,57.79480285803584,0.003656104339641712
20160725,mrazomej,O2,-13.9,RBS1L,870,0,02,3399.967301091857,122.97912316541488,0.008933236479762918
20160725,mrazomej,O2,-13.9,RBS1,610,0,00,3518.8625068916117,61.73194014427281,0.003976430747060315
20160725,mrazomej,O2,-13.9,RBS1,610,0,01,3482.0132823931717,101.55864369130995,0.0064246087808273854
20160725,mrazomej,O2,-13.9,RBS1,610,0,02,3382.3956938367096,105.40751591026765,0.00765683021746902
20160725,mrazomej,O2,-13.9,RBS1027,130,0,00,3719.40229559659,262.2717288492513,0.01689409670655855
20160725,mrazomej,O2,-13.9,RBS1027,130,0,01,3629.656945564193,249.20230686233117,0.01576455996927781
20160725,mrazomej,O2,-13.9,RBS1027,130,0,02,3472.5231572951443,195.53497936870235,0.014203713327966046
20160725,mrazomej,O2,-13.9,RBS446,62,0,00,3913.914880481894,456.7843137345553,0.029423523473649404
20160725,mrazomej,O2,-13.9,RBS446,62,0,01,3855.363139828037,474.90850112617545,0.030042753777794612
20160725,mrazomej,O2,-13.9,RBS446,62,0,02,3688.3646891489916,411.37651122254965,0.029882500073023528
20160725,mrazomej,O2,-13.9,RBS1147,30,0,00,4110.528261977559,653.39769523022,0.04208827195937141
20160725,mrazomej,O2,-13.9,RBS1147,30,0,01,4022.414846517664,641.9602078158023,0.04061045951550142
20160725,mrazomej,O2,-13.9,RBS1147,30,0,02,3862.542031719459,585.553853793017,0.042534788937579705
20160725,mrazomej,O2,-13.9,HG104,11,0,00,6131.78766405008,2674.657097302741,0.17228664277684183
20160725,mrazomej,O2,-13.9,HG104,11,0,01,6275.397808101035,2894.943169399173,0.18313436089841786
20160725,mrazomej,O2,-13.9,HG104,11,0,02,5912.796977821144,2635.8087998947017,0.19146585793450618
20160725,mrazomej,O3,-9.7,auto,0,0,00,3341.672104097259,0.0,0.0
20160725,mrazomej,O3,-9.7,auto,0,0,01,3430.0719513794875,0.0,0.0
20160725,mrazomej,O3,-9.7,auto,0,0,02,3276.6588867826013,0.0,0.0
20160725,mrazomej,O3,-9.7,delta,0,0,00,30942.317237273393,27600.645133176135,1.0
20160725,mrazomej,O3,-9.7,delta,0,0,01,31615.603354335002,28185.531402955516,1.0
20160725,mrazomej,O3,-9.7,delta,0,0,02,28302.32645339166,25025.66756660906,1.0
20160725,mrazomej,O3,-9.7,RBS1L,870,0,00,9330.85770554978,5989.185601452522,0.2169944062015234
20160725,mrazomej,O3,-9.7,RBS1L,870,0,01,9083.481752209827,5653.40980083034,0.20057843579410134
20160725,mrazomej,O3,-9.7,RBS1L,870,0,02,7840.458065153593,4563.799178370992,0.18236473277781098
20160725,mrazomej,O3,-9.7,RBS1,610,0,00,10050.432497926164,6708.760393828905,0.2430653472575877
20160725,mrazomej,O3,-9.7,RBS1,610,0,01,9969.535504637373,6539.463553257886,0.2320149107627668
20160725,mrazomej,O3,-9.7,RBS1,610,0,02,8916.174744995567,5639.515858212966,0.22534926763502566
20160725,mrazomej,O3,-9.7,RBS1027,130,0,00,21742.94401182041,18401.271907723152,0.6666971666399463
20160725,mrazomej,O3,-9.7,RBS1027,130,0,01,21216.85194053623,17786.779989156745,0.6310606578555278
20160725,mrazomej,O3,-9.7,RBS1027,130,0,02,19377.590498038644,16100.931611256043,0.6433767078700828
20160725,mrazomej,O3,-9.7,RBS446,62,0,00,25682.2936158108,22340.62151171354,0.8094238886054147
20160725,mrazomej,O3,-9.7,RBS446,62,0,01,26717.485399376063,23287.413447996576,0.8262187118300943
20160725,mrazomej,O3,-9.7,RBS446,62,0,02,23344.47420588689,20067.815319104287,0.8018893108721753
20160725,mrazomej,O3,-9.7,RBS1147,30,0,00,28136.307650681803,24794.635546584544,0.8983353623419928
20160725,mrazomej,O3,-9.7,RBS1147,30,0,01,28177.54371266682,24747.471761287332,0.8780204072608803
20160725,mrazomej,O3,-9.7,RBS1147,30,0,02,24839.45440670605,21562.79551992345,0.8616271858695187
20160725,mrazomej,O3,-9.7,HG104,11,0,00,30388.45408097872,27046.781976881462,0.9799329633918982
20160725,mrazomej,O3,-9.7,HG104,11,0,01,30964.269618804417,27534.19766742493,0.9768912025741588
20160725,mrazomej,O3,-9.7,HG104,11,0,02,27830.54562937011,24553.886742587507,0.9811481223121882
20160725,mrazomej,Oid,-17.0,auto,0,0,00,3380.8575035780104,0.0,0.0
20160725,mrazomej,Oid,-17.0,auto,0,0,01,3381.6425871958604,0.0,0.0
20160725,mrazomej,Oid,-17.0,auto,0,0,02,3292.2226662513717,0.0,0.0
20160725,mrazomej,Oid,-17.0,delta,0,0,00,20461.953899539156,17081.096395961147,1.0
20160725,mrazomej,Oid,-17.0,delta,0,0,01,20107.168441867714,16725.525854671854,1.0
20160725,mrazomej,Oid,-17.0,delta,0,0,02,19305.46507441517,16013.242408163798,1.0
20160725,mrazomej,Oid,-17.0,RBS1L,870,0,00,3378.2464904580474,-2.6110131199629905,-0.00015285980826033912
20160725,mrazomej,Oid,-17.0,RBS1L,870,0,01,3329.098334664625,-52.54425253123554,-0.0031415605696223075
20160725,mrazomej,Oid,-17.0,RBS1L,870,0,02,3236.404363051765,-55.81830319960682,-0.003485758959793788
20160725,mrazomej,Oid,-17.0,RBS1,610,0,00,3381.617725246212,0.760221668201666,4.450660839203634e-05
20160725,mrazomej,Oid,-17.0,RBS1,610,0,01,3362.7400268786087,-18.902560317251755,-0.0011301623925905923
20160725,mrazomej,Oid,-17.0,RBS1,610,0,02,3256.1044295320826,-36.11823671928914,-0.0022555230101853393
20160725,mrazomej,Oid,-17.0,RBS1027,130,0,00,3386.6914609720493,5.833957394038862,0.00034154466778949335
20160725,mrazomej,Oid,-17.0,RBS1027,130,0,01,3325.8390227111017,-55.80356448475868,-0.003336431091592338
20160725,mrazomej,Oid,-17.0,RBS1027,130,0,02,3244.8854468477507,-47.33721940362102,-0.0029561295705788962
20160725,mrazomej,Oid,-17.0,RBS446,62,0,00,3364.4749045234985,-16.382599054511957,-0.0009591069961051007
20160725,mrazomej,Oid,-17.0,RBS446,62,0,01,3326.4021159950803,-55.24047120078012,-0.003302764390235903
20160725,mrazomej,Oid,-17.0,RBS446,62,0,02,3221.5242975546657,-70.69836869670598,-0.004414993971530891
20160725,mrazomej,Oid,-17.0,RBS1147,30,0,00,3297.689802937768,-83.1677006402424,-0.0048689907668870444
20160725,mrazomej,Oid,-17.0,RBS1147,30,0,01,3255.731184909976,-125.91140228588438,-0.007528098272062053
20160725,mrazomej,Oid,-17.0,RBS1147,30,0,02,3258.6112242260306,-33.61144202534115,-0.0020989779064485726
20160725,mrazomej,Oid,-17.0,HG104,11,0,00,3476.904653095551,96.04714951754067,0.005623008458652056
20160725,mrazomej,Oid,-17.0,HG104,11,0,01,3418.3702528164167,36.72766562055631,0.002195904986168035
20160725,mrazomej,Oid,-17.0,HG104,11,0,02,3379.737230282042,87.5145640306705,0.0054651370284667785
